Month: 1 | Well_ID: 1 | Groundwater_Level: 10.993428306022466 | Precipitation: 52.50449005295815 | Temperature: 21.391312233313734 | Evapotranspiration: 21.76064513028 | Pumping_Rate: 115.2106081640607 | Land_Use: Urban
Month: 55 | Well_ID: 17 | Groundwater_Level: 14.10675642394584 | Precipitation: 40.59915704480997 | Temperature: 22.249423585317306 | Evapotranspiration: 30.55863939844497 | Pumping_Rate: 26.94063004651335 | Land_Use: Agricultural
Month: 56 | Well_ID: 17 | Groundwater_Level: 10.870582434430883 | Precipitation: 55.31756459304097 | Temperature: 24.26487288284575 | Evapotranspiration: 26.903502860119392 | Pumping_Rate: 120.52489625826864 | Land_Use: Agricultural
Month: 57 | Well_ID: 17 | Groundwater_Level: 9.008561867213967 | Precipitation: 41.26560527918809 | Temperature: 29.203672410647748 | Evapotranspiration: 41.46027575013415 | Pumping_Rate: 75.55731991529356 | Land_Use: Urban
Month: 58 | Well_ID: 17 | Groundwater_Level: 9.178101979180907 | Precipitation: 48.67734770748355 | Temperature: 26.039012536766567 | Evapotranspiration: 1.6249355860262105 | Pumping_Rate: 105.28451355663077 | Land_Use: Natural
Month: 59 | Well_ID: 17 | Groundwater_Level: 9.338642378405872 | Precipitation: 91.9944357833303 | Temperature: 18.536873264238686 | Evapotranspiration: 29.83389657674091 | Pumping_Rate: 62.50538981231907 | Land_Use: Natural
Month: 60 | Well_ID: 17 | Groundwater_Level: 10.66127564517422 | Precipitation: 45.059485985080066 | Temperature: 22.33915718436405 | Evapotranspiration: 28.94181242502302 | Pumping_Rate: 92.04287378589393 | Land_Use: Agricultural
Month: 1 | Well_ID: 18 | Groundwater_Level: 10.693519736173826 | Precipitation: 42.83319695957555 | Temperature: 21.963227833938944 | Evapotranspiration: 25.463636124083173 | Pumping_Rate: 101.0115716470316 | Land_Use: Agricultural
Month: 2 | Well_ID: 18 | Groundwater_Level: 8.337797839790317 | Precipitation: 37.049163887296814 | Temperature: 24.613894773884773 | Evapotranspiration: 47.262265456356324 | Pumping_Rate: 108.05780743132894 | Land_Use: Agricultural
Month: 3 | Well_ID: 18 | Groundwater_Level: 9.277410697261342 | Precipitation: 64.88383942999873 | Temperature: 27.129218293149144 | Evapotranspiration: 21.126705411442288 | Pumping_Rate: 66.55533437942758 | Land_Use: Agricultural
Month: 4 | Well_ID: 18 | Groundwater_Level: 13.456259648619824 | Precipitation: 46.37551653563794 | Temperature: 27.09102877943986 | Evapotranspiration: 37.71796177235661 | Pumping_Rate: 135.90732846284058 | Land_Use: Urban
Month: 5 | Well_ID: 18 | Groundwater_Level: 12.478152945170192 | Precipitation: 37.01253923357148 | Temperature: 16.119941229757988 | Evapotranspiration: 33.56252788706084 | Pumping_Rate: 82.09315645804087 | Land_Use: Agricultural
Month: 6 | Well_ID: 18 | Groundwater_Level: 9.753841952409697 | Precipitation: 76.42608064546025 | Temperature: 30.319704937804282 | Evapotranspiration: 42.615192525355155 | Pumping_Rate: 49.76591618640265 | Land_Use: Agricultural
Month: 7 | Well_ID: 18 | Groundwater_Level: 8.823094564157394 | Precipitation: 78.39206009027275 | Temperature: 26.262844229983116 | Evapotranspiration: 23.328109152224947 | Pumping_Rate: 96.72929740109609 | Land_Use: Natural
Month: 8 | Well_ID: 18 | Groundwater_Level: 8.861739002509626 | Precipitation: 37.991528685225894 | Temperature: 31.92266023796953 | Evapotranspiration: 22.67031100876241 | Pumping_Rate: 101.0312592707938 | Land_Use: Natural
Month: 9 | Well_ID: 18 | Groundwater_Level: 9.732867189914787 | Precipitation: 12.669200972787674 | Temperature: 27.22099163645336 | Evapotranspiration: 40.960699074773984 | Pumping_Rate: 104.8176829951528 | Land_Use: Natural
Month: 10 | Well_ID: 18 | Groundwater_Level: 6.35477117801222 | Precipitation: 70.15027379673845 | Temperature: 30.50661478867881 | Evapotranspiration: 34.253213083301105 | Pumping_Rate: 140.86397211055237 | Land_Use: Urban
Month: 11 | Well_ID: 18 | Groundwater_Level: 7.791230507143267 | Precipitation: 36.30740348479992 | Temperature: 27.332726557250634 | Evapotranspiration: 14.550626533232414 | Pumping_Rate: 92.90653489792422 | Land_Use: Urban
Month: 12 | Well_ID: 18 | Groundwater_Level: 4.886199904422186 | Precipitation: 65.81251198325538 | Temperature: 31.73112878101374 | Evapotranspiration: 24.606949855367297 | Pumping_Rate: 96.41141126893686 | Land_Use: Natural
Month: 13 | Well_ID: 18 | Groundwater_Level: 8.951529351202439 | Precipitation: 10.597923645763284 | Temperature: 27.611253180088895 | Evapotranspiration: 33.86382653848061 | Pumping_Rate: 66.9044685630072 | Land_Use: Natural
Month: 14 | Well_ID: 18 | Groundwater_Level: 9.390008430348972 | Precipitation: 67.85194676598618 | Temperature: 24.51042376778548 | Evapotranspiration: 38.37764221546589 | Pumping_Rate: 124.61660508663691 | Land_Use: Agricultural
Month: 15 | Well_ID: 18 | Groundwater_Level: 7.084994304840644 | Precipitation: 25.776561414384375 | Temperature: 36.36217360223441 | Evapotranspiration: 23.20769346807045 | Pumping_Rate: 105.52927192234311 | Land_Use: Agricultural
Month: 16 | Well_ID: 18 | Groundwater_Level: 11.168615777227616 | Precipitation: 64.61528238133049 | Temperature: 29.44518561139946 | Evapotranspiration: 0.8574401018305888 | Pumping_Rate: 87.39916818117511 | Land_Use: Urban
Month: 17 | Well_ID: 18 | Groundwater_Level: 5.552123533023334 | Precipitation: 50.28546135672868 | Temperature: 27.868722105022066 | Evapotranspiration: 35.23223185737033 | Pumping_Rate: 42.85975919603609 | Land_Use: Urban
Month: 18 | Well_ID: 18 | Groundwater_Level: 5.0717731939057895 | Precipitation: 30.9212116120671 | Temperature: 18.61847791730832 | Evapotranspiration: 17.796793100560244 | Pumping_Rate: 143.3323658516526 | Land_Use: Agricultural
Month: 19 | Well_ID: 18 | Groundwater_Level: 8.460171910414438 | Precipitation: 41.85927374146439 | Temperature: 18.55846191268231 | Evapotranspiration: 9.826612018775887 | Pumping_Rate: 63.169601066318286 | Land_Use: Natural
Month: 20 | Well_ID: 18 | Groundwater_Level: 10.130012844061932 | Precipitation: 63.726369139134015 | Temperature: 26.463577410709267 | Evapotranspiration: 1.6767407501585918 | Pumping_Rate: 82.26165971890883 | Land_Use: Agricultural
Month: 21 | Well_ID: 18 | Groundwater_Level: 11.441851860517557 | Precipitation: 52.117889062304684 | Temperature: 25.727605988841205 | Evapotranspiration: 38.139808601977414 | Pumping_Rate: 110.7503353322801 | Land_Use: Urban
Month: 22 | Well_ID: 18 | Groundwater_Level: 7.207775476704521 | Precipitation: 61.68825960944969 | Temperature: 21.929387174958418 | Evapotranspiration: 31.286174504049665 | Pumping_Rate: 64.1032621414994 | Land_Use: Urban
Month: 23 | Well_ID: 18 | Groundwater_Level: 10.347462718409453 | Precipitation: 89.52881169030971 | Temperature: 25.7049134980603 | Evapotranspiration: 27.743436192877482 | Pumping_Rate: 55.1947066524057 | Land_Use: Agricultural
Month: 24 | Well_ID: 18 | Groundwater_Level: 8.190202632453053 | Precipitation: 18.715167765778972 | Temperature: 32.94313464021798 | Evapotranspiration: 43.89024362962762 | Pumping_Rate: 36.281572518980056 | Land_Use: Agricultural
Month: 25 | Well_ID: 18 | Groundwater_Level: 8.011109726856715 | Precipitation: 82.34425149937248 | Temperature: 28.477012372751492 | Evapotranspiration: 36.37324683023073 | Pumping_Rate: 121.62990858716907 | Land_Use: Agricultural
Month: 26 | Well_ID: 18 | Groundwater_Level: 10.22423648974116 | Precipitation: 52.087118750464256 | Temperature: 19.294957451236307 | Evapotranspiration: 46.16300042721917 | Pumping_Rate: 83.64441265821034 | Land_Use: Urban
Month: 27 | Well_ID: 18 | Groundwater_Level: 9.872824316595295 | Precipitation: 32.02431903353744 | Temperature: 24.442455864285282 | Evapotranspiration: 16.072645278330036 | Pumping_Rate: 187.8181027741999 | Land_Use: Natural
Month: 28 | Well_ID: 18 | Groundwater_Level: 5.536593642409207 | Precipitation: 23.393727485220204 | Temperature: 20.975167595737197 | Evapotranspiration: 29.654493760460365 | Pumping_Rate: 70.1693480310738 | Land_Use: Agricultural
Month: 29 | Well_ID: 18 | Groundwater_Level: 11.772754328531382 | Precipitation: 46.21759218445933 | Temperature: 23.061500417957195 | Evapotranspiration: 13.832866250519857 | Pumping_Rate: 72.35646929713236 | Land_Use: Urban
Month: 30 | Well_ID: 18 | Groundwater_Level: 11.718343978616499 | Precipitation: 68.43300223848918 | Temperature: 22.931921671851786 | Evapotranspiration: 27.706176681445328 | Pumping_Rate: 83.03821089143796 | Land_Use: Urban
Month: 31 | Well_ID: 18 | Groundwater_Level: 7.852754313775724 | Precipitation: 47.449017592449316 | Temperature: 22.611772086979975 | Evapotranspiration: 27.51384146233323 | Pumping_Rate: 107.29403965415467 | Land_Use: Urban
Month: 32 | Well_ID: 18 | Groundwater_Level: 10.047424687192139 | Precipitation: 80.22309860494695 | Temperature: 18.724323140133027 | Evapotranspiration: 36.266136372630704 | Pumping_Rate: 85.89389983644065 | Land_Use: Agricultural
Month: 33 | Well_ID: 18 | Groundwater_Level: 10.400980839587733 | Precipitation: 20.97648619896882 | Temperature: 24.36172659240905 | Evapotranspiration: 30.455638811418982 | Pumping_Rate: 118.36996642007536 | Land_Use: Agricultural
Month: 34 | Well_ID: 18 | Groundwater_Level: 10.095445427781314 | Precipitation: 49.75822104307891 | Temperature: 22.19696181576345 | Evapotranspiration: 36.23407138279916 | Pumping_Rate: 70.64234830034037 | Land_Use: Natural
Month: 35 | Well_ID: 18 | Groundwater_Level: 8.6376209598441 | Precipitation: 24.952131111737618 | Temperature: 10.35275654998866 | Evapotranspiration: 37.03440133138894 | Pumping_Rate: 58.55224844609257 | Land_Use: Urban
Month: 36 | Well_ID: 18 | Groundwater_Level: 8.560934689733859 | Precipitation: 57.272637652499355 | Temperature: 35.26486012250832 | Evapotranspiration: 51.54928677383142 | Pumping_Rate: 46.05355781772678 | Land_Use: Agricultural
Month: 37 | Well_ID: 18 | Groundwater_Level: 10.019688463484432 | Precipitation: 67.737747801946 | Temperature: 30.44384827108336 | Evapotranspiration: 26.847033447138756 | Pumping_Rate: 33.2927749618841 | Land_Use: Urban
Month: 38 | Well_ID: 18 | Groundwater_Level: 12.582378465199712 | Precipitation: 41.584764126378936 | Temperature: 23.11849637537502 | Evapotranspiration: 20.589772993336208 | Pumping_Rate: 84.4579294157483 | Land_Use: Urban
Month: 39 | Well_ID: 18 | Groundwater_Level: 11.488600228252384 | Precipitation: -2.0842771325426845 | Temperature: 25.094095248702992 | Evapotranspiration: 32.46083615316409 | Pumping_Rate: 90.97059062820334 | Land_Use: Natural
Month: 40 | Well_ID: 18 | Groundwater_Level: 9.821864860598758 | Precipitation: 53.97896293592989 | Temperature: 19.14172826341219 | Evapotranspiration: 21.977199728604564 | Pumping_Rate: 81.0568891755045 | Land_Use: Agricultural
Month: 41 | Well_ID: 18 | Groundwater_Level: 12.264276442498131 | Precipitation: 58.73477103467019 | Temperature: 33.47861438905433 | Evapotranspiration: 44.81960768436536 | Pumping_Rate: 137.30217391561484 | Land_Use: Agricultural
Month: 42 | Well_ID: 18 | Groundwater_Level: 5.17657606843847 | Precipitation: 58.08589509923395 | Temperature: 34.486443473865556 | Evapotranspiration: 27.167819610547674 | Pumping_Rate: 136.84090628824404 | Land_Use: Urban
Month: 43 | Well_ID: 18 | Groundwater_Level: 13.317911416747734 | Precipitation: 74.71564383644308 | Temperature: 25.783468641232623 | Evapotranspiration: 24.344236321260098 | Pumping_Rate: 89.95591037666495 | Land_Use: Urban
Month: 44 | Well_ID: 18 | Groundwater_Level: 7.680589292148195 | Precipitation: 28.578926407019022 | Temperature: 30.117653220926723 | Evapotranspiration: 25.286842788488823 | Pumping_Rate: 46.18236660424111 | Land_Use: Natural
Month: 45 | Well_ID: 18 | Groundwater_Level: 10.566720788800184 | Precipitation: 63.60432210900899 | Temperature: 25.87643389466962 | Evapotranspiration: 37.18417423471641 | Pumping_Rate: 82.9988467583484 | Land_Use: Natural
Month: 46 | Well_ID: 18 | Groundwater_Level: 9.174884430718988 | Precipitation: 73.8501502495595 | Temperature: 18.316372805620347 | Evapotranspiration: 28.422530167685146 | Pumping_Rate: 82.00535818248815 | Land_Use: Natural
Month: 47 | Well_ID: 18 | Groundwater_Level: 8.937667497501224 | Precipitation: 14.428248319869663 | Temperature: 22.940883155181712 | Evapotranspiration: 23.58333179869618 | Pumping_Rate: 80.28595113165827 | Land_Use: Natural
Month: 48 | Well_ID: 18 | Groundwater_Level: 13.950892009926703 | Precipitation: 56.393036518379546 | Temperature: 25.659639833859785 | Evapotranspiration: 46.65351917623531 | Pumping_Rate: 79.06843288305265 | Land_Use: Natural
Month: 49 | Well_ID: 18 | Groundwater_Level: 10.784736409001123 | Precipitation: 39.91640337984657 | Temperature: 22.72726140628278 | Evapotranspiration: 21.438301593382498 | Pumping_Rate: 80.39611312825578 | Land_Use: Natural
Month: 50 | Well_ID: 18 | Groundwater_Level: 12.492108454379611 | Precipitation: 48.36954653796708 | Temperature: 23.90673361282482 | Evapotranspiration: 30.355660740329935 | Pumping_Rate: 88.40375152306721 | Land_Use: Urban
Month: 51 | Well_ID: 18 | Groundwater_Level: 11.771734886163786 | Precipitation: 56.95352967076673 | Temperature: 24.543002212454425 | Evapotranspiration: 36.5230615161023 | Pumping_Rate: 80.93376703553331 | Land_Use: Natural
Month: 52 | Well_ID: 18 | Groundwater_Level: 12.873185157774886 | Precipitation: 40.255428717728954 | Temperature: 24.59560751067269 | Evapotranspiration: 13.686648895829268 | Pumping_Rate: 106.24967525876777 | Land_Use: Urban
Month: 53 | Well_ID: 18 | Groundwater_Level: 12.112955347855134 | Precipitation: 36.48583841676776 | Temperature: 25.261292452487417 | Evapotranspiration: 34.802605014059246 | Pumping_Rate: 110.81106147714583 | Land_Use: Urban
Month: 54 | Well_ID: 18 | Groundwater_Level: 9.419936721657152 | Precipitation: 50.68304834976049 | Temperature: 19.696974668016995 | Evapotranspiration: 19.448923245195505 | Pumping_Rate: 72.6806473845253 | Land_Use: Agricultural
Month: 55 | Well_ID: 18 | Groundwater_Level: 13.991281273116448 | Precipitation: 28.255081222743954 | Temperature: 21.41491925436032 | Evapotranspiration: 38.227827808340024 | Pumping_Rate: 138.131959780211 | Land_Use: Urban
Month: 56 | Well_ID: 18 | Groundwater_Level: 11.010188770842413 | Precipitation: 28.283497422296293 | Temperature: 18.577078671500153 | Evapotranspiration: 20.373489880810236 | Pumping_Rate: 70.59813094478159 | Land_Use: Urban
Month: 57 | Well_ID: 18 | Groundwater_Level: 8.86962753912707 | Precipitation: 63.58746565913007 | Temperature: 29.889077748431003 | Evapotranspiration: 36.92769031848861 | Pumping_Rate: 51.465981585539886 | Land_Use: Natural
Month: 58 | Well_ID: 18 | Groundwater_Level: 11.097888996064777 | Precipitation: 27.02411929682688 | Temperature: 14.471765290798377 | Evapotranspiration: 41.05833066294713 | Pumping_Rate: 111.42334214095155 | Land_Use: Urban
Month: 59 | Well_ID: 18 | Groundwater_Level: 14.913404459123244 | Precipitation: 63.32625001818424 | Temperature: 30.76795171658463 | Evapotranspiration: 38.61436525632805 | Pumping_Rate: 75.4777559675698 | Land_Use: Natural
Month: 60 | Well_ID: 18 | Groundwater_Level: 13.556824625279361 | Precipitation: 59.25182585707903 | Temperature: 31.93174698631422 | Evapotranspiration: 32.513166482381024 | Pumping_Rate: 109.63874412272165 | Land_Use: Natural
Month: 1 | Well_ID: 19 | Groundwater_Level: 11.090689058385397 | Precipitation: 15.483865424188066 | Temperature: 23.48909706508689 | Evapotranspiration: 27.686990570703003 | Pumping_Rate: 27.88994196698409 | Land_Use: Natural
Month: 2 | Well_ID: 19 | Groundwater_Level: 11.00868066826627 | Precipitation: 36.4487069532869 | Temperature: 11.984314560863506 | Evapotranspiration: 24.23580423665156 | Pumping_Rate: 141.77367824449203 | Land_Use: Agricultural
Month: 3 | Well_ID: 19 | Groundwater_Level: 10.971280055108718 | Precipitation: 73.88218806094744 | Temperature: 23.193447190163546 | Evapotranspiration: 44.71034690817104 | Pumping_Rate: 120.16880224121206 | Land_Use: Natural
Month: 4 | Well_ID: 19 | Groundwater_Level: 15.664194538446893 | Precipitation: 30.376689377206368 | Temperature: 24.679079193555904 | Evapotranspiration: 23.005047798323567 | Pumping_Rate: 54.98570352510995 | Land_Use: Urban
Month: 5 | Well_ID: 19 | Groundwater_Level: 12.160232997022728 | Precipitation: 40.711914753812245 | Temperature: 19.94700890035543 | Evapotranspiration: 19.62933926430004 | Pumping_Rate: 55.63668628461143 | Land_Use: Natural
Month: 6 | Well_ID: 19 | Groundwater_Level: 12.132417559567282 | Precipitation: 59.24121786503793 | Temperature: 22.423908030958785 | Evapotranspiration: 36.6536893503283 | Pumping_Rate: 150.16797712292583 | Land_Use: Natural
Month: 7 | Well_ID: 19 | Groundwater_Level: 13.20004280329761 | Precipitation: 65.66781018565192 | Temperature: 32.65097599431676 | Evapotranspiration: 22.038631968135046 | Pumping_Rate: 77.87860289506123 | Land_Use: Natural
Month: 8 | Well_ID: 19 | Groundwater_Level: 11.476287394523672 | Precipitation: 44.969222279110085 | Temperature: 28.324635811508706 | Evapotranspiration: 20.499365025338726 | Pumping_Rate: 74.97445453802128 | Land_Use: Agricultural
Month: 9 | Well_ID: 19 | Groundwater_Level: 10.332926499027051 | Precipitation: 38.04979610616717 | Temperature: 20.3771794281095 | Evapotranspiration: 15.563957378302351 | Pumping_Rate: 32.01843717552152 | Land_Use: Urban
Month: 10 | Well_ID: 19 | Groundwater_Level: 10.30470642876885 | Precipitation: 78.44739723397015 | Temperature: 17.01200415202284 | Evapotranspiration: 25.170901605394825 | Pumping_Rate: 89.47665383195337 | Land_Use: Agricultural
Month: 11 | Well_ID: 19 | Groundwater_Level: 10.395758648347398 | Precipitation: 84.77799327595157 | Temperature: 23.364913411951147 | Evapotranspiration: 29.172849761035067 | Pumping_Rate: 93.16841155492742 | Land_Use: Urban
Month: 12 | Well_ID: 19 | Groundwater_Level: 10.302331113972105 | Precipitation: 69.57716101563591 | Temperature: 23.93271610324781 | Evapotranspiration: 32.43091727660699 | Pumping_Rate: 121.46479290308456 | Land_Use: Agricultural
